Company,Location,Month,Type,Date,Particulars,Voucher Type,Voucher No.,Against Sales Invoice no.,Quantity,Rate,Value,Gross Total,ledger_id
O-tec,Surat,2025-08,credit note,31/08/2025,SIDDHARTH EMBROIDERY,GST CREDIT NOTE,CN/657/25-26,INK/25-26/3634,,,,10030.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001346
O-tec,Surat,2025-08,credit note,31/08/2025,SPECTRUM DIGITAL,GST CREDIT NOTE,CN/658/25-26,INK/25-26/3437,,,,21830.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001384
O-tec,Surat,2025-08,credit note,31/08/2025,SURYA TEX PRINTS PRIVATE LIMITED,GST CREDIT NOTE,CN/659/25-26,INK/25-26/3371,,,,11210.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000013d0
O-tec,Surat,2025-08,credit note,31/08/2025,SWASTIK VALUE ADDITION PVT LTD,GST CREDIT NOTE,CN/660/25-26,INK/25-26/3396,,,,38055.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000013e1
O-tec,Surat,2025-08,credit note,31/08/2025,AADESH DIGITAL PRINTS,GST CREDIT NOTE,CN/661/25-26,INK/25-26/3441,,,,8260.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000959
O-tec,Surat,2025-08,credit note,31/08/2025,SAI DIGITEX,GST CREDIT NOTE,CN/662/25-26,INK/25-26/3356,,,,33040.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001234
O-tec,Surat,2025-08,credit note,31/08/2025,SHREE SACHIDANAND INDUSTRIES PVT LTD,GST CREDIT NOTE,CN/663/25-26,INK/25-26/3530,,,,3245.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001318
O-tec,Surat,2025-08,credit note,31/08/2025,DESIRE DIGITAL,GST CREDIT NOTE,CN/664/25-26,INK/25-26/3767,,,,7375.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000b9a
O-tec,Surat,2025-08,credit note,31/08/2025,M/S S.Z.DIGITEX,GST CREDIT NOTE,CN/665/25-26,INK/25-26/3321,,,,23305.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000fd3
O-tec,Surat,2025-08,credit note,31/08/2025,POONAM DIGITEX,GST CREDIT NOTE,CN/666/25-26,INK/25-26/3580,,,,24485.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000010f1
O-tec,Surat,2025-08,credit note,31/08/2025,PRAYAGRAJ DYEING AND PRINTING MILLS PVT LTD,GST CREDIT NOTE,CN/667/25-26,INK/25-26/3838,,,,10620.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001123
O-tec,Surat,2025-08,credit note,31/08/2025,MADHAV DIGITAL,GST CREDIT NOTE,CN/668/25-26,INK/25-26/3476,,,,9440.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000f11
O-tec,Surat,2025-08,credit note,31/08/2025,KALAKRUTI PROCESSORS (P) LTD,GST CREDIT NOTE,CN/669/25-26,INK/25-26/4263,,,,53100.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e58
O-tec,Surat,2025-08,credit note,31/08/2025,MAHEK SUITS,GST CREDIT NOTE,CN/670/25-26,INK/25-26/3329,,,,263730.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000f31
O-tec,Surat,2025-08,credit note,31/08/2025,RAJLAXMI APPARELS,GST CREDIT NOTE,CN/671/25-26,INK/25-26/3497,,,,7080.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000119c
O-tec,Surat,2025-08,credit note,31/08/2025,SHIVRAM PROCESSORS,GST CREDIT NOTE,CN/672/25-26,INK/25-26/4072,,,,2360.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000012dd
O-tec,Surat,2025-08,credit note,31/08/2025,SAINI ENTERPRISE,GST CREDIT NOTE,CN/673/25-26,INK/25-26/3388,,,,2950.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000348b
O-tec,Surat,2025-08,credit note,31/08/2025,BISHEN DYEING PRINTING & WEAVING MILLS,GST CREDIT NOTE,CN/674/25-26,,,,,44840.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000aa4
O-tec,Surat,2025-08,credit note,31/08/2025,VISHWESH KNITTING AND DYEING MILLS PVT LTD,GST CREDIT NOTE,CN/675/25-26,INK/25-26/3725,,,,2655.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000150f
O-tec,Surat,2025-08,credit note,31/08/2025,PRINT PALETTE,GST CREDIT NOTE,CN/676/25-26,INK/25-26/3355,,,,8555.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000114a
O-tec,Surat,2025-08,credit note,31/08/2025,RAMLAXMAN INDUSTRIES PVT LTD,GST CREDIT NOTE,CN/677/25-26,INK/25-26/3871,,,,4868.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000011b6
O-tec,Surat,2025-08,credit note,31/08/2025,RIDTZ FASHION,GST CREDIT NOTE,CN/678/25-26,INK/25-26/3328,,,,23010.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000011eb
O-tec,Surat,2025-08,credit note,31/08/2025,GANGA FASHION PVT LTD,GST CREDIT NOTE,CN/679/25-26,INK/25-26/3347,,,,90801.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000ca5
O-tec,Surat,2025-08,credit note,31/08/2025,LOTUS CREATION,GST CREDIT NOTE,CN/680/25-26,INK/25-26/3485,,,,11505.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00003379
O-tec,Surat,2025-08,credit note,31/08/2025,KALAKRUTI PROCESSORS (P) LTD,GST CREDIT NOTE,CN/681/25-26,INK/25-26/3987,,,,153990.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e58
O-tec,Surat,2025-08,credit note,31/08/2025,VLS PRINTS,GST CREDIT NOTE,CN/682/25-26,INK/25-26/3642,,,,30267.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000151a
O-tec,Surat,2025-08,credit note,31/08/2025,SWASTIK DIGITAL,GST CREDIT NOTE,CN/683/25-26,INK/25-26/4222,,,,47790.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000013dd
O-tec,Surat,2025-08,credit note,31/08/2025,THE FESTON,GST CREDIT NOTE,CN/684/25-26,INK/25-26/3324,,,,311048.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000143d
O-tec,Surat,2025-08,credit note,31/08/2025,RAJIV SILK MILLS,GST CREDIT NOTE,CN/685/25-26,INK/25-26/3334,,,,163548.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001196
O-tec,Surat,2025-08,credit note,31/08/2025,DASS EMBROIDERY PRIVATE LIMITED,GST CREDIT NOTE,CN/686/25-26,INK/25-26/3379,,,,7080.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000b74
O-tec,Surat,2025-08,credit note,31/08/2025,ANISHA THE COLOUR CO.,GST CREDIT NOTE,CN/687/25-26,INK/25-26/4373,,,,578200.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000009f7
O-tec,Surat,2025-08,credit note,31/08/2025,KIMORA FASHIONS PVT. LTD.,GST CREDIT NOTE,CN/688/25-26,INK/25-26/3923,,,,39294.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e8e
O-tec,Surat,2025-08,credit note,31/08/2025,FABRIC  STORY PVT LTD,GST CREDIT NOTE,CN/689/25-26,INK/25-26/3398,,,,12213.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000c5b
O-tec,Surat,2025-08,credit note,31/08/2025,SWASTIK DIGITAL,GST CREDIT NOTE,CN/690/25-26,INK/25-26/3509,,,,623778.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000013dd
O-tec,Surat,2025-08,credit note,31/08/2025,KRISHNA DYEING & PRINTING MILLS PVT. LTD.,GST CREDIT NOTE,CN/691/25-26,INK/25-26/3784,,,,100182.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000eb0
O-tec,Surat,2025-08,credit note,31/08/2025,ANAYAA DIGITAL LLP,GST CREDIT NOTE,CN/692/25-26,INK/25-26/4351,,,,17936.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000009ec
O-tec,Surat,2025-08,credit note,31/08/2025,KALA  ART TRENDZ,GST CREDIT NOTE,CN/693/25-26,INK/25-26/3894,,,,68440.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e53
O-tec,Surat,2025-08,credit note,31/08/2025,RAMLAXMAN INDUSTRIES PVT LTD,GST CREDIT NOTE,CN/694/25-26,INK/25-26/3668,,,,20296.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000011b6
O-tec,Surat,2025-08,credit note,31/08/2025,LOTUS CREATION,GST CREDIT NOTE,CN/695/25-26,INK/25-26/3455,,,,2832.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00003379
O-tec,Surat,2025-08,credit note,31/08/2025,SWASTIK DIGITAL,GST CREDIT NOTE,CN/696/25-26,INK/25-26/3715,,,,20768.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000013dd
O-tec,Surat,2025-08,credit note,31/08/2025,RIDTZ FASHION,GST CREDIT NOTE,CN/697/25-26,INK/25-26/3328,,,,57820.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000011eb
O-tec,Surat,2025-08,credit note,02/08/2025,PINK CREATION,GST SALES RETURN,G/SR/25-26/241,INK/25-26/1818,20.0000,472.50,9450.00,11151.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00007137
O-tec,Surat,2025-08,credit note,02/08/2025,DASS DIGITAL,GST SALES RETURN,G/SR/25-26/242,INK/25-26/855,4.0000,5864.95,23459.82,27683.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000b72
O-tec,Surat,2025-08,credit note,02/08/2025,VINNY OVERSEAS LIMITED,GST SALES RETURN,G/SR/25-26/243,SPARE/25-26/863,3.0000,16959.28,50877.85,60803.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000014f8
O-tec,Surat,2025-08,credit note,04/08/2025,KALAHANSH FASHIONS LLP,GST SALES RETURN,G/SR/25-26/244,HEAD/25-26/96,1.0000,245000.00,245000.00,289100.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e56
O-tec,Surat,2025-08,credit note,05/08/2025,NANAK TEX FAB,GST SALES RETURN,G/SR/25-26/245,,60.0000,575.00,34500.00,40710.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00002b5a
O-tec,Surat,2025-08,credit note,05/08/2025,RANI PRINTER,GST SALES RETURN,G/SR/25-26/246,INK/25-26/1958,40.0000,502.50,20100.00,23718.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000319c
O-tec,Surat,2025-08,credit note,06/08/2025,SILVERTONES SPECIALITY TEXTILE PVT LTD-MACHINE,GST SALES RETURN,G/SR/25-26/247,SPARE/25-26/832,2.0000,2100.00,4200.00,4956.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001352
O-tec,Surat,2025-08,credit note,06/08/2025,SHIVRAM PROCESSORS,GST SALES RETURN,G/SR/25-26/248,SPARE/25-26/894,2.0000,3229.91,6459.82,7623.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000012dd
O-tec,Surat,2025-08,credit note,06/08/2025,PANORAMMA PRINT,GST SALES RETURN,G/SR/25-26/249,SPARE/25-26/886,1.0000,35000.00,35000.00,41300.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000010ab
O-tec,Surat,2025-08,credit note,07/08/2025,D SKY DIGITAL PRINTS,GST SALES RETURN,G/SR/25-26/250,INK/25-26/1995,30.0000,833.33,25000.00,29500.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000bff
O-tec,Surat,2025-08,credit note,07/08/2025,BISHEN DYEING PRINTING & WEAVING MILLS,GST SALES RETURN,G/SR/25-26/251,INK/25-26/2799,30.0000,760.00,22800.00,26904.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000aa4
O-tec,Surat,2025-08,credit note,07/08/2025,BHAGWATI FABRICS,GST SALES RETURN,G/SR/25-26/252,SPARE/25-26/245,1.0000,1333.49,1333.49,1574.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000034d1
O-tec,Surat,2025-08,credit note,11/08/2025,SHREEJI PRINTS PVT LTD,GST SALES RETURN,G/SR/25-26/253,SPARE/25-26/698,1.0000,203000.00,203000.00,239540.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000012fe
O-tec,Surat,2025-08,credit note,11/08/2025,APOLLO  DIGITEX PVT.LTD,GST SALES RETURN,G/SR/25-26/254,SPARE/25-26/754,1.0000,338350.00,338350.00,400020.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a1a
O-tec,Surat,2025-08,credit note,13/08/2025,LAXMI DIGITAL,GST SALES RETURN,G/SR/25-26/255,INK/25-26/1057,100.0000,925.00,92500.00,109150.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000edb
O-tec,Surat,2025-08,credit note,13/08/2025,KALA FASHIONS,GST SALES RETURN,G/SR/25-26/256,SPARE/25-26/926,6.0000,3187.50,19125.00,22568.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e54
O-tec,Surat,2025-08,credit note,13/08/2025,RAMLAXMAN INDUSTRIES PVT LTD,GST SALES RETURN,G/SR/25-26/257,SPARE/25-26/819,3.0000,10832.33,32497.00,38346.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000011b6
O-tec,Surat,2025-08,credit note,13/08/2025,ANUPAM CREATION PVT. LTD.,GST SALES RETURN,G/SR/25-26/258,HD/HG/25-26/134,1.0000,230000.00,230000.00,271400.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a0d
O-tec,Surat,2025-08,credit note,13/08/2025,BALAJI GRAPHICS,GST SALES RETURN,G/SR/25-26/259,INK/25-26/2475,21.0000,600.00,12600.00,14868.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a66
O-tec,Surat,2025-08,credit note,14/08/2025,SHOBHAWAT INDUSTRIES,GST SALES RETURN,G/SR/25-26/260,INK/25-26/1354,50.0000,1100.00,55000.00,64900.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000012e1
O-tec,Surat,2025-08,credit note,14/08/2025,GAURAV UMBRELLA,GST SALES RETURN,G/SR/25-26/261,INK/25-26/3463,20.0000,527.50,10550.00,12449.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000070a4
O-tec,Surat,2025-08,credit note,14/08/2025,BISHEN DYEING PRINTING & WEAVING MILLS,GST SALES RETURN,G/SR/25-26/262,INK/25-26/2799,330.0000,745.15,245900.00,290162.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000aa4
O-tec,Surat,2025-08,credit note,14/08/2025,NIRVANA FAB ART,GST SALES RETURN,G/SR/25-26/263,PAPER/078/25-26,2000.0000,6.55,13100.00,15458.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000103c
O-tec,Surat,2025-08,credit note,16/08/2025,RADHE RAYON,GST SALES RETURN,G/SR/25-26/264,INK/25-26/1532,50.0000,765.00,38250.00,45135.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00003466
O-tec,Surat,2025-08,credit note,16/08/2025,VERONICA DIGITAL,GST SALES RETURN,G/SR/25-26/265,INK/25-26/2445,60.0000,920.00,55200.00,65136.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000014dd
O-tec,Surat,2025-08,credit note,16/08/2025,ANAYAA DIGITAL LLP,GST SALES RETURN,G/SR/25-26/266,INK/25-26/3687,10.0000,1070.00,10700.00,12626.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000009ec
O-tec,Surat,2025-08,credit note,19/08/2025,SHREEJI PRINTS PVT LTD,GST SALES RETURN,G/SR/25-26/267,SPARE/25-26/959,3.0000,152961.89,458885.68,541485.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000012fe
O-tec,Surat,2025-08,credit note,19/08/2025,SHREEJI PRINTS PVT LTD,GST SALES RETURN,G/SR/25-26/268,SPARE/25-26/881,2.0000,1759.81,3519.62,4153.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000012fe
O-tec,Surat,2025-08,credit note,19/08/2025,KALAHANSH FASHIONS LLP,GST SALES RETURN,G/SR/25-26/269,SPARE/25-26/953,2.0000,92550.00,185100.00,218418.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e56
O-tec,Surat,2025-08,credit note,19/08/2025,VARUNIKA PRINTS PRIVATE LIMITED,GST SALES RETURN,G/SR/25-26/270,SPARE/25-26/952,1.0000,4703.00,4703.00,5550.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000014c1
O-tec,Surat,2025-08,credit note,19/08/2025,RADHE FASHION,GST SALES RETURN,G/SR/25-26/271,SPARE/25-26/979,1.0000,28000.00,28000.00,33040.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001176
O-tec,Surat,2025-08,credit note,19/08/2025,PANORAMMA PRINT,GST SALES RETURN,G/SR/25-26/272,SPARE/24-25/1420,1.0000,162400.00,162400.00,191632.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000010ab
O-tec,Surat,2025-08,credit note,22/08/2025,ANGARIKA DIGITEX PVT LTD,GST SALES RETURN,G/SR/25-26/275,HD/HG/25-26/169,1.0000,100050.00,100050.00,118059.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000009ee
O-tec,Surat,2025-08,credit note,25/08/2025,DASS DIGITAL,GST SALES RETURN,G/SR/25-26/273,SPARE/25-26/649,2.0000,19391.76,38783.53,45765.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000b72
O-tec,Surat,2025-08,credit note,25/08/2025,MAHEK SUITS,GST SALES RETURN,G/SR/25-26/274,SPARE/25-26/939,1.0000,77716.39,77716.39,91705.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000f31
O-tec,Surat,2025-08,credit note,25/08/2025,SWASTIK VALUE ADDITION PVT LTD,GST SALES RETURN,G/SR/25-26/276,SPARE/25-26/963,2.0000,200505.00,401010.00,473192.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000013e1
O-tec,Surat,2025-08,credit note,25/08/2025,SHREEJI PRINTS PVT LTD,GST SALES RETURN,G/SR/25-26/277,SPARE/25-26/917,2.0000,149732.50,299465.00,353369.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000012fe
O-tec,Surat,2025-08,credit note,25/08/2025,APOLLO  DIGITEX PVT.LTD,GST SALES RETURN,G/SR/25-26/278,SPARE/25-26/916,1.0000,68320.00,68320.00,81385.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a1a
O-tec,Surat,2025-08,credit note,25/08/2025,VEEKAY PRINTS PVT.LTD.,GST SALES RETURN,G/SR/25-26/279,SPARE/25-26/677,1.0000,2140.72,2140.72,2526.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000014d4
O-tec,Surat,2025-08,credit note,25/08/2025,SPECTRUM DIGITAL,GST SALES RETURN,G/SR/25-26/280,INK/25-26/3327,35.0000,765.00,26775.00,31595.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001384
O-tec,Surat,2025-08,credit note,25/08/2025,SHREE SAI DIGITEX (LAXMI DIVISION) - MACHINE,GST SALES RETURN,G/SR/25-26/281,MC/25-26/9,1.0000,2800000.00,2800000.00,3304000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00006f90
O-tec,Surat,2025-08,credit note,25/08/2025,SHREE SAI DIGITEX (LAXMI DIVISION) - MACHINE,GST SALES RETURN,G/SR/25-26/282,HEAD/25-26/84,5.0000,244445.00,1222225.00,1442226.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00006f90
O-tec,Surat,2025-08,credit note,26/08/2025,DIGITAL PRINTS - MACHINE,GST SALES RETURN,G/SR/25-26/283,SPARE/25-26/612,1.0000,131125.00,131125.00,155200.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000bc8
O-tec,Surat,2025-08,credit note,26/08/2025,NILKANTH PRINT,GST SALES RETURN,G/SR/25-26/284,SPARE/25-26/739,1.0000,121125.00,121125.00,143518.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001030
O-tec,Surat,2025-08,credit note,26/08/2025,THE FESTON,GST SALES RETURN,G/SR/25-26/285,SPARE/25-26/1011,4.0000,39079.65,156318.58,184457.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000143d
O-tec,Surat,2025-08,credit note,26/08/2025,VENTURA CREATIONS,GST SALES RETURN,G/SR/25-26/286,SPARE/25-26/1034,1.0000,350.00,350.00,413.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000014d9
O-tec,Surat,2025-08,credit note,28/08/2025,GOKUL TEX PRINTS PVT. LTD.,GST SALES RETURN,G/SR/25-26/287,SPARE/25-26/1019,2.0000,35138.06,70276.12,82926.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000cd3
O-tec,Surat,2025-08,credit note,28/08/2025,M/S S.Z.DIGITEX,GST SALES RETURN,G/SR/25-26/288,PAPER/442/25-26,3000.0000,5.80,17390.00,20520.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000fd3
O-tec,Surat,2025-08,credit note,28/08/2025,PRAMUKH DIGITAL TRENDS,GST SALES RETURN,G/SR/25-26/289,PAPER/383/25-26,10000.0000,4.58,45800.00,54044.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00007343
O-tec,Surat,2025-08,credit note,28/08/2025,K3 FABRIC HUB  PVT LTD,GST SALES RETURN,G/SR/25-26/290,INK/25-26/3564,4.0000,14875.00,59500.00,70210.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e4e
O-tec,Surat,2025-08,credit note,28/08/2025,KALA  ART TRENDZ,GST SALES RETURN,G/SR/25-26/291,,65.0000,900.00,58500.00,69030.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e53
O-tec,Surat,2025-08,credit note,28/08/2025,SWASTIK DIGITAL,GST SALES RETURN,G/SR/25-26/292,INK/25-26/4074,10.0000,690.00,6900.00,8142.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000013dd
O-tec,Surat,2025-08,credit note,28/08/2025,KRIYAA  S AND S DIGITAL,GST SALES RETURN,G/SR/25-26/293,,20.0000,425.00,8500.00,10030.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00002c29
O-tec,Surat,2025-08,credit note,28/08/2025,SWASTIK VALUE ADDITION PVT LTD,GST SALES RETURN,G/SR/25-26/294,SPARE/25-26/1022,2.0000,15443.47,30886.94,36447.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000013e1
O-tec,Surat,2025-08,credit note,28/08/2025,KRIYAA  S AND S DIGITAL,GST SALES RETURN,G/SR/25-26/295,SPARE/25-26/1002,4.0000,12229.76,48919.06,57725.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00002c29
O-tec,Surat,2025-08,credit note,29/08/2025,BLESSINGS ART DIGITAL,GST SALES RETURN,G/SR/25-26/296,INK/25-26/1010,40.0000,512.50,20500.00,24190.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00003a2f
O-tec,Surat,2025-08,credit note,29/08/2025,J CROP INDIA,GST SALES RETURN,G/SR/25-26/297,INK/25-26/1245,20.0000,512.50,10250.00,12095.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000701a
O-tec,Surat,2025-08,credit note,29/08/2025,SHREE MAHALAXMI DIGITAL PRINTING,GST SALES RETURN,G/SR/25-26/298,INK/25-26/2912,60.0000,452.50,27150.00,32037.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00006f9a
O-tec,Surat,2025-08,credit note,29/08/2025,SHREE SAI DIGITEX (LAXMI DIVISION),GST SALES RETURN,G/SR/25-26/299,INK/25-26/2488,75.0000,750.00,56250.00,66375.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000039c6
O-tec,Surat,2025-08,credit note,29/08/2025,KALAKRUTI PROCESSORS (P) LTD,GST SALES RETURN,G/SR/25-26/300,SPARE/25-26/945,1.0000,227250.00,227250.00,268155.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e58
O-tec,Surat,2025-08,credit note,29/08/2025,GRASIM INDUSTRIES LTD,GST SALES RETURN,G/SR/25-26/301,SPARE/25-26/915,1.0000,146450.00,146450.00,172811.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000ce2
O-tec,Surat,2025-08,credit note,29/08/2025,KALAHANSH FASHIONS LLP,GST SALES RETURN,G/SR/25-26/302,SPARE/25-26/1026,1.0000,31940.00,31940.00,37689.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e56
O-tec,Surat,2025-08,credit note,29/08/2025,RIDTZ FASHION,GST SALES RETURN,G/SR/25-26/303,SPARE/25-26/1030,1.0000,2513.00,2513.00,2965.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000011eb
O-tec,Surat,2025-08,credit note,29/08/2025,K3 FABRIC HUB  PVT LTD,GST SALES RETURN,G/SR/25-26/304,SPARE/25-26/1003,3.0000,244083.33,732250.00,864055.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e4e
O-tec,Surat,2025-08,credit note,29/08/2025,SOLUNARIS PRIVATE LIMITED-AHMEDABAD,GST SALES RETURN,G/SR/25-26/305,SPARE/25-26/1000,1.0000,9487.51,9487.51,11195.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001372
O-tec,Surat,2025-08,credit note,30/08/2025,ANISHA THE COLOUR CO.,GST SALES RETURN,G/SR/25-26/306,SPARE/25-26/1048,1.0000,28000.00,28000.00,33040.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000009f7
O-tec,Surat,2025-08,credit note,30/08/2025,VENTURA CREATIONS,GST SALES RETURN,G/SR/25-26/307,SPARE/25-26/1038,1.0000,700.00,700.00,826.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000014d9
O-tec,Surat,2025-09,credit note,05/09/2025,M/S S.Z.DIGITEX,GST CREDIT NOTE,CN/698/25-26,INK/25-26/3753,,,,1180.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000fd3
O-tec,Surat,2025-09,credit note,05/09/2025,M/S S.Z.DIGITEX,GST CREDIT NOTE,CN/699/25-26,PAPER/541/25-26,,,,2065.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000fd3
O-tec,Surat,2025-09,credit note,05/09/2025,M/S S.Z.DIGITEX,GST CREDIT NOTE,CN/700/25-26,PAPER/296/25-26,,,,3112.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000fd3
O-tec,Surat,2025-09,credit note,08/09/2025,PIONEER DYEING PVT LTD,GST CREDIT NOTE,CN/701/25-26,INK/25-26/2969,,,,5310.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000010e8
O-tec,Surat,2025-09,credit note,09/09/2025,PIONEER DYEING PVT LTD,GST CREDIT NOTE,CN/702/25-26,INK/25-26/3387,,,,20060.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000010e8
O-tec,Surat,2025-09,credit note,09/09/2025,ANGARIKA DIGITEX PVT LTD,GST CREDIT NOTE,CN/703/25-26,HEAD/25-26/134,,,,247800.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000009ee
O-tec,Surat,2025-09,credit note,09/09/2025,SWASTIK DIGITAL,GST CREDIT NOTE,CN/704/25-26,INK/25-26/3512,,,,295.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000013dd
O-tec,Surat,2025-09,credit note,09/09/2025,SWASTIK DIGITAL,GST CREDIT NOTE,CN/705/25-26,INK/25-26/3509,,,,21240.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000013dd
O-tec,Surat,2025-09,credit note,09/09/2025,BISHEN DYEING PRINTING & WEAVING MILLS,GST CREDIT NOTE,CN/706/25-26,INK/25-26/2529,,,,14750.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000aa4
